Pointer,Japanese,English,Draft version,Formatted?,Notes
0x1241f0,"いくらニンゲンでも
やっていいこととワルイことが
あるよ...","No matter how much of a
human you are, there's a
limit to what's okay to do...","No matter how much of a human you are, there's a limit to what's okay to do...",1,"""いくら人間でも"" is just as weird in Japanese!"
0x1241f2,"むらのシンボルを もとに
もどしてくれてあリがとう
ほんとうにカンシャしているよ","Thank you for turning the
symbol of our village back
to normal. I can't express
my gratitude enough.",Thank you for turning the symbol of our village back to normal. I can't express my gratitude enough.,1,
0x1241f4,"なかにはいるまえに
アンテナのきを おかしくした
ちょうほんにんのニンゲンに
あっておいたほうがいいんじゃ
ないか?","Before you enter the tree,
don't you think you should
talk to the person respon-
sible for messing it up?","Before you enter the tree, don't you think you should talk to the person respon-sible for messing it up?",1,
0x1241f6,"ニンゲンはひがしがわの
いえのなかにつかまえて
とじこめてあるんだ","We've locked up the human
we arrested in a house
on the east side
of the village.","We've locked up the human
we arrested in a house
on the east side
of the village.",1,
0x1241f8,"キミはコドモなのに ゆうきが
あるな!
ニンゲンもまだまだすてたもの
じゃないね!","You've got some guts for a
kid! I guess it's too early
to lump all humans in with
those evildoers.",You've got some guts for a kid! I guess it's too early to lump all humans in with those evildoers.,1,
#######,NPC Messages 3   -   254 strings   -   Messages from Toulipa to the end of the game,,,,
#######,Toulipa Village (cont'd),,,,
0x13c000,"あっ!ニンゲンだ!
アンテナのきを おかしく
しやがって!!
トリパむらから でていけ!","Ah! A human! You turned our
tree into a monstrosity!
Get out of our village!",Ah! A human! You turned our tree into a monstrosity! Get out of our village!,1,"Status: Translated 0%
"
0x13c002,"これいじょう おかしなことを
されてたまるか!
トリパむらからでていけ!","Don't you think you've put us
through enough?
Get out of our village!","Don't you think you've put us through enough?
Get out of our village!",1,These lines? They've been manually formatted! Yesss!!!
0x13c004,"...このあいだはいいすぎたよ
...ごめんよ
これからも ここにきてくれよ","...I said too much last time.
I'm sorry.
Please come to our village
again.","...I said too much last time. I'm sorry.
Please come to our village again.",1,
0x13c006,"アンテナのき どうしちゃったん
だろう...
トリパむら どうなるんだろう
......","What's happened to our
Antenna Tree?
What will become of Toulipa
from now on?","What's happened to our Antenna Tree?
What will become of Toulipa from now on?",1,
0x13c008,"アンテナのきを もとにもどして
くれてあリがとう","Thank you for restoring
Antenna Tree to its
former glory.",Thank you for restoring our Antenna Tree to its former glory.,1,
0x13c00a,"アンテナのき どうしちゃったん
だろう...
トリパむら どうなるんだろう
......","What's happened to our
Antenna Tree?
What will become of Toulipa
from now on?","What's happened to our Antenna Tree?
What will become of Toulipa from now on?",1,Duplicate line.
0x13c00c,"アンテナのきを もとにもどして
くれてあリがとう","Thank you for restoring our
Antenna Tree to its
former glory.",Thank you for restoring our Antenna Tree to its former glory.,1,Ditto.
0x13c00e,"おおきくなった アンテナのきに
ほかからやってきたデンジュウが
すみつきはじめたんだけど
ようすがおかしいんだ","Since the Antenna Tree grew
huge, Denjuu from all over
have started taking up
residence in it. What a
bizarre state of affairs.","Since the Antenna Tree grew huge, Denjuu from all over have started taking up residence in it. What a bizarre state of affairs.",1,
0x13c010,"まるで なにかにあやつられて
いるみたいなんだ
なにはいっていったニンゲンたち
ですら なにかようすが
おかしかったよ...","I feel like something larger
may be behind all this.
The humans who went into
the tree...
Something felt off about
they themselves, even.","I feel like something larger may be behind all this.
The humans who went into the tree...
Something felt off about they themselves, even.",1,"The ""なに"" at the beginning of the second sentence is a typo of ""なかに""!"
0x13c012,"キミ すごいね!
キミこそ ほんとうの
Tファンガーだよ!!","You're amazing!
You're a true T-Fanger!!!","You're amazing!
You're a true T-Fanger!!!",1,
0x13c014,"あっ!キミ!
たすけてくれ!デンジュウたちに
つかまって ここにとじこめ
られたんだ!
ボクは サナエバさんに
たのまれて アンテナのきを
しらベてほしいとたのまれただけ
なのに!
サナエバさんにいわれた
やくひんをアンテナのきに
ちゅうにゅうしたら とつぜん
アンテナのきが きょだいかして
しまったんだ
ぼ ボクのせいじゃないぞ!
ほかのれんちゅうは ボクを
おいてにげだしたんだ!
たのむよ! ボクをたすけてよ!","Ah! Hey, you!
You must help me!
I've been arrested by some
Denjuu and locked up here.
All I did was research
the Antenna Tree
by request of Mr. Sanaeba.
We injected some medicine
we got from him, but then...
the tree suddenly grew to
gargantuan proportions!
It's... it's not my fault!
The other people just ran
away and left me here.
Please! Help me!","Ah! Hey, you!
You must help me!
I've been arrested by some Denjuu and locked up here. All I did was research
the Antenna Tree
by request of Mr. Sanaeba.
We injected some medicine we got from him, but then...
the tree suddenly grew to gargantuan proportions! It's... it's not my fault! The other people just ran away and left me here. Please! Help me!",1,(Unused)
0x13c016,たのむよ! ボクをたすけてよ!,Please! Help me!,Please! Help me!,1,(Unused)
0x13c018,"えっ!?
ボクは だまされていたのかい?
なんてことだ...
デンジュウたちにあやまらないと","What? I was being
manipulated, you say?!
Oh geez, I need to apologize
to the Denjuu...","What? I was being manipulated, you say?!
Oh geez, I need to apologize to the Denjuu...",1,(Unused)
0x13c01a,"ボクはトリパむらにのこって
ここのデンジュウたちと
アンテナのきをまもっていくよ
それぐらいしかできないからね","I'm staying in Toulipa.
I'll keep protecting
the Antenna Tree together
with the Denjuu here.
That's about all I can do!","I'm staying in Toulipa.
I'll keep protecting
the Antenna Tree together with the Denjuu here.
That's about all I can do!",1,
#######,36 strings   -   Fraoula Village,,,,
0x13c01c,"ここは いろいろなものが
はっくつされるむら
フラウラむらだよ","This is Fraoula Village!
All manner of things
are excavated here.","This is Fraoula Village!
All manner of things
are excavated here.",1,Oh baby! These lines have been formatted by hand!
0x13c01e,"フラウラむらは きたにむかう
いリぐちのむらなんだ","Fraoula is a village with an
entrance to the north!",Fraoula is a village with an entrance to the north!,1,What is this inane line!?
0x13c020,"このフラウラむらからさきには
アクマのやま『ペペリやま』
まよいのもリ『イクソスのもリ』
そのおくにナゾのいせき
『カクトスいせき』があるよ","Beyond our Fraoula Village
lies the devil's mountain
<bold>Mt. Peperi<normal>, the labyrinth-
ine <bold>Ixos Forest<normal>,
and through the forest
lie the mysterious
<bold>Cactos Ruins<normal>.","Beyond our Fraoula Village
lies the devil's mountain
<bold>Mt. Peperi<normal>, the labyrinth-ine <bold>Ixos Forest<normal>,
and through the forest
lie the mysterious
<bold>Cactos Ruins<normal>.",1,
0x13c022,"ここからきたにいったニンゲンは
ほんとうにかずすくないんだ
しょうじき あまリいくことは
おすすめできないな...","Not many humans have been
north of here.
To be honest, I wouldn't
recommend going there...","Not many humans have been north of here.
To be honest, I wouldn't recommend going there...",1,
0x13c024,"ここは はっくつげんばで
できたあなをリようして
いえをたているとちゅうなんだ
だからいまははいれないよ","I'm in the middle of turning
this old excavation site
into a house! It's not quite
ready to enter yet.",I'm in the middle of turning this old excavation site into a house! It's not quite ready to enter yet.,1,
0x13c026,"なかなか できのいい いえが
かんせいしたよ
はいってみたら??","This is one choice home I've
built, if I do say so myself!
How about taking a peek
inside?","This is one choice home I've built, if I do say so myself! How about taking a peek inside?",1,
0x13c028,"ここのあなを ボクのいえに
かいそうしてもらっているんだ
たのしみだなぁー","I'm having this excavated
grotto remodeled into
a house! I can't wait to see
how it turns out.","I'm having this excavated grotto remodeled into
a house! I can't wait to see how it turns out.",1,
0x13c02a,"なんだか さっきから
ボクのけいたいデンワの
ちょうしがわるいんだ...","My phone randomly started
acting up just now...",My phone randomly started acting up just now...,1,
0x13c02c,"あれ? ケイタイのちょうしが
もとにもどったぞ??
さっきのは いったい
なんだったんだろうなぁ...","Wha-? My phone's suddenly
alright again...?
Wonder what that was about
just now...","Wha-? My phone's suddenly alright again...?
Wonder what that was about just now...",1,
0x13c02e,"かけてもいない トモダチに
デンワがかかったリ
しらないひとからも デンワが
かかってきたリするんだ..","I'm getting phone calls from
friends who didn't try to
call me, and even from
complete strangers...","I'm getting phone calls from friends who didn't try to call me, and even from complete strangers...",1,
0x13c030,"ここは はっくつこうじちゅう
だからはいっちゃいけないよ
あぶないからね","We're in the middle of
excavating in here,
so you can't enter.
It's far too dangerous.","We're in the middle of excavating in here,
so you can't enter.
It's far too dangerous.",1,
0x13c032,"ダメだよ かってにはいっちゃ
ワタシが ここでみはって
いるからね","No no no, you can't go in
here all willy-nilly!
I'm keeping close watch!","No no no, you can't go in here all willy-nilly!
I'm keeping close watch!",1,
0x13c034,"やまに いくんだったら
きをつけて いくんだよ","If you're off to the
mountain, you gotta be
seriously careful.","If you're off to the mountain, you gotta be seriously careful.",1,
0x13c036,"ここは いつでもとおれるように
しておくよ","You can pass through here
anytime from now on!",You can pass through here anytime from now on!,1,"Check the context for this line - it might be literally moving a rock or something, as opposed to giving permission."
0x13c038,"『ペペリやま』のはっくつを
はじめてから けいたいデンワの
ちょうしが おかしく
なってきたんだ
だから いまはペペリやまにつづくこのあなを ふうさしてるんだ","Ever since we started
excavating <bold>Mt. Peperi<normal>,
phones have been going nuts
all over. We've blocked off
this tunnel leading to the
mountain for the moment.","Ever since we started excavating <bold>Mt. Peperi<normal>, phones have been going nuts all over. We've blocked off
this tunnel leading to the mountain for the moment.",1,
0x13c03a,"『ペペリやま』に いくのは
やめたほうが いいとおもうな
どうしても いくんだったら
きをつけていくんだよ","I don't think it's a good idea
to go to <bold>Mt. Peperi<normal>...
If I can't stop ya, though,
at least take care.","I don't think it's a good idea to go to <bold>Mt. Peperi<normal>...
If I can't stop ya, though, at least take care.",1,
0x13c03c,"あーもう!
さっきから まちがいデンワが
かかっリっぱなしで たいヘん
なんだよ!!","Argh! My phone's buzzing like
an angry mosquito, and it's
all people with the wrong
number! This is the worst!","Argh! My phone's buzzing like an angry mosquito, and it's all people with the wrong number! This is the worst!",1,
0x13c03e,"なんだか もうデンワをもつのが
イヤになってきたよ","I kinda don't even wanna
have my phone on me
if it's gonna be like this...","I kinda don't even wanna have my phone on me
if it's gonna be like this...",1,
0x13c040,"まちがいデンワはかからなく
なったけど
なんだか きぶんが すっきリ
しないなぁ...
きに しすぎかなぁ","Those weird calls have
stopped coming in, but
I still can't calm down… It
really drove me up the wall.","Those weird calls have stopped coming in, but
I still can't calm down… It really drove me up the wall.",1,
0x13c042,"こうやって あるきまわって
けいたいデンワのデンパの
いいところをさがしているんだ","No reception... I'm walking
around to see if I can find
a spot where the airwaves
hit my phone juuust right!",No reception... I'm walking around to see if I can find a spot where the airwaves hit my phone juuust right!,1,
0x13c044,"うーん おかしいなー
ぜんぜんデンパがはいらないぞ?
キミのDショットは
なんともないのかい?","Hmm... That's weird...
I'm not getting anything.
How's your D-Shot doing?","Hmm... That's weird...
I'm not getting anything.
How's your D-Shot doing?",1,
0x13c046,"あっ デンワがつながった!!
もしもしー?","Oh! My call went through!!!
Yes, hello?","Oh! My call went through!!!
Yes, hello?",1,
0x13c048,"なんだかここでしか デンワが
つながらないんだ???","For some reason I can't get
a single bar of reception
except by standing in this
exact spot...?","For some reason I can't get a single bar of reception
except by standing in this exact spot...?",1,
0x13c04a,"デンワのメーカーをかえよう
かなー","Maybe it's time to
switch carrier...","Maybe it's time to
switch carrier...",1,"Technically the Japanese line is about the phone manufacturer, not the carrier, but this flows better."
0x13c04c,"フラウラではっくつされたものは
ときどきショップにならぶことが
あるよ","Every now and then, you'll
find things in the shop
that were excavated
here in Fraoula!","Every now and then, you'll find things in the shop that were excavated
here in Fraoula!",1,
0x13c04e,"こまめにショップをのぞいた
ほうがいいね","It's best to check
the shop often!","It's best to check
the shop often!",1,
0x13c050,"ここからさきには むらやまちが
ないから フラウラでじゅうぶん
よういをしたほがいいよ","There are no towns or
villages past here,
so you'd be wise to stock up
while you're in Fraoula.","There are no towns or villages past here,
so you'd be wise to stock up while you're in Fraoula.",1,
0x13c052,"まぁよういをしても きたに
いくことは あまリすすめない
けどね","Although... even if you stock
up, I can't say I
recommend going north.","Although... even if you stock up, I can't say I recommend going north.",1,
0x13c054,"ボクのいえが かんせいしたんだ
すみごこちサイコー!!!","My house is finished!
The coze factor is
seriously 1000%!!!","My house is finished!
The coze factor is seriously 1000%!!!",1,
0x13c056,"ボクのいえが かんせいしたんだ
すみごこちサイコー!!!","My house is finished!
The coze factor is
seriously 1000%!!!","My house is finished!
The coze factor is seriously 1000%!!!",1,
0x13c058,"デンワがおかしくてイオンとうの
トモダチとれんらくがとれないよ","I can't reach my friend
who lives on Ion Island –
my phone's acting
all weird...","I can't reach my friend
who lives on Ion Island –
my phone's acting
all weird...",1,
0x13c05a,"あー!もう!
フリジアのおじさんにもデンワが
かからない!
いったいぜんたい どうなって
いるんだ!","Pleeeeeeease! I can't even
call my uncle in Freesia!
What in the absolute heck
is going on?!","Pleeeeeeease! I can't even call my uncle in Freesia! What in the absolute heck
is going on?!",1,
0x13c05c,"このままじゃ フラウラが
たいヘんなことになっちゃうよ!
やまにいって もういっかい
アクマデンジュウを 
ふういんしてきてくれよ
たのんだよ!ほんとうに
たのんだからね!","At this rate, Fraoula is in
big trouble!
Go to the mountain and seal
the Devil Denjuu back up
again.
I'm counting on you! Really
really counting on you!","At this rate, Fraoula is in
big trouble!
Go to the mountain and seal the Devil Denjuu back up.
I'm counting on you! Really
really counting on you!",1,The first and last sentences here are duplicated from story dialogue.
0x13c05e,"フラウラむらは もとどおリに
なったけど どこかほかのむらが
たいヘんなことに なってたら
どうしよう...
だいじょうぶなのかな?","Fraoula is back to
regular everyday life,
but I'm worried that
there'll be trouble
brewing in other villages...
Do you think it'll be okay?","Fraoula is back to
regular everyday life,
but I'm worried that
there'll be trouble
brewing in other villages...
Do you think it'll be okay?",1,
0x13c060,"フラウラのまちはアクマのやまを
ふういんするやくめもあるんだ
アクマのやまから
アクマのデンジュウたちが
おリてこないようにね","It's our duty in Fraoula
to uphold the seal on
the mountain. We can't
have the Devil Denjuu
and its followers coming
down from there, after all.","It's our duty in Fraoula
to uphold the seal on
the mountain. We can't
have the Devil Denjuu
and its followers coming
down from there, after all.",1,
0x13c062,"さいきんフラウラのようすが
おかしいんだけど ダレかが
ふういんをやぶったんじゃない
だろうなー?","Strange things have been
happening in Fraoula
lately... Could it be that
someone broke the seal?",Strange things have been happening in Fraoula lately... Could it be that someone broke the seal?,1,
#######,59 strings   -   Mt. Peperi,,,,
0x13c064,"サナエバさまが いっていた
コドモってのは コイツの
ことか?
ならば チカラずくで 
おいださねば!","Are you the brat Mr. Sana-
eba was talking about?
Then I shall send you back
whence you came!","Are you the brat Mr. Sana-eba was talking about?
Then I shall send you back whence you came!",1,All these lines have been translated and manually formatted by yours truly! Wahoo!
0x13c066,"チカラずくで やられて
しまった....","Oh no! Now I'm the one
who needs to go back
whence he came...","Oh no! Now I'm the one
who needs to go back
whence he came...",1,"(Unused)
Looks like all of the T-Fangers in Peperi had unique lose quotes written, but the game uses the generic line (shit! remember it!) instead."
0x13c068,"ここの デンジュウは
オレには ちょっと キツイなぁ
でも オマエぐらいなら
よゆうで かてるぞ!","Gotta say, the Denjuu
around here are a bit too
much for me... But I'll take a
punk like you down any day!","Gotta say, the Denjuu around here are a bit too much for me... But I'll take a punk like you down any day!",1,
0x13c06a,"ここの デンジュウいじょうに
キツかったかもしれない...","You were even too
mucher for me
than the Denjuu here...","You were even too
mucher for me
than the Denjuu here...",1,(Unused)
0x13c06c,"サナエバさまは 
アクマデンジュウなんて 
あぶなそうなものを どうする
きなんだろうなぁ....
めいれいだから やることは
やるんだけどさ","I wonder what Mr.
Sanaeba plans to do
with the Devil Denjuu.
It's seriously dangerous...
Well, it's not my place to
complain. I've got orders,
and I'm gonna follow 'em.","I wonder what Mr.
Sanaeba plans to do
with the Devil Denjuu.
It's seriously dangerous...
Well, it's not my place to complain. I've got orders, and I'm gonna follow 'em.",1,
0x13c06e,"やっぱリ サナエバさまは
なにかを まちがえているのかも
しれないなぁ","Maybe Mr. Sanaeba is on the
wrong track after all...",Maybe Mr. Sanaeba is on the wrong track after all...,1,(Unused)
0x13c070,"アクマデンジュウを 
さがせだなんて...
サナエバさまも じぶんで
やればいいのに...
...... いまのきかれた?","Mutter mutter... ""Find the
Devil Denjuu"", he says...
How about you do it
yourself, Mr. Sanaeba?
Oh!
Were you eavesdropping?","Mutter mutter... ""Find the Devil Denjuu"", he says...
How about you do it yourself, Mr. Sanaeba?
Oh!
Were you eavesdropping?",1,
0x13c072,"やっぱリ じぶんで やって
ほしいなぁ
サナエバさまも Tファンガー
なんだから...","I really do wish he'd do it
himself.
Mr. Sanaeba is a T-Fanger
too, after all!","I really do wish he'd do it himself.
Mr. Sanaeba is a T-Fanger too, after all!",1,(Unused)
0x13c074,"いきなリ アクマデンジュウが
でてきたらどうしょう..
よーし いまのあいだに
とっくんだ!","What do I do if the Devil
Denjuu suddenly shows up?
Oh hey, here's an oppor-
tunity to test my skills!","What do I do if the Devil Denjuu suddenly shows up?
Oh hey, here's an oppor-tunity to test my skills!",1,
0x13c076,"こんな ちょうしだったら
アクマデンジュウにも すぐ
やられちゃうな","This is no good... At this
rate, I'd be steamrolled
by the Devil Denjuu.","This is no good... At this rate, I'd be steamrolled
by the Devil Denjuu.",1,(Unused)
0x13c078,"アクマデンジュウ でてこーい!
... ... ...
うわぁ!でたぁ!","Show yourself, Devil Denjuu!
...
Eek! It's here!!!","Show yourself, Devil Denjuu!
...
Eek! It's here!!!",1,
0x13c07a,"アクマデンジュウじゃあなくて
よかったけど テレファングで
まけてたらな....","I'm relieved that you're
not the Devil Denjuu,
but I'm not too happy
about losing...","I'm relieved that you're
not the Devil Denjuu,
but I'm not too happy
about losing...",1,(Unused)
0x13c07c,"ほうこうオンチの ボクには
このやまは あるけない!
あー ストレスがたまる!!","My sense of direction is
terrible. I'm so lost... Agh,
it's stressing me out!!!","My sense of direction is terrible. I'm so lost... Agh, it's stressing me out!!!",1,
0x13c07e,"ストレスかいしょうしても
いわれたことが できなかったら
ダメだね","I'm glad we could let off
some steam together,
but with my sense of
direction, I still can't
carry out orders...","I'm glad we could let off some steam together,
but with my sense of direction, I still can't carry out orders...",1,(Unused)
0x13c080,"このやまって でぐちが
いっぱいあるんだよねー
まよわないようにきをつけないと
ダメだよねー","This mountain's got a lotta
exits, am I right?
Ya really gotta take
care not to get lost,
am I right?","This mountain's got a lotta exits, am I right?
Ya really gotta take
care not to get lost,
am I right?",1,
0x13c082,"このあたリに うえにあがる
かいだんが あったような
なかったような...","I feel like there was a
staircase leading upwards
around here...
Or maybe there wasn't...","I feel like there was a staircase leading upwards around here...
Or maybe there wasn't...",1,
0x13c084,"アクマデンジュウさがしの
ジャマを してもらっては
こまるな!","We can't have you getting in
the way of our search
for the Devil Denjuu,
now can we?","We can't have you getting in the way of our search
for the Devil Denjuu,
now can we?",1,
0x13c086,"ワタシのような ヤツは
このさきにも いるからな
せいぜい がんばることだ","You'll only find more people
of my caliber past here.
Don't let your guard down
for a second!","You'll only find more people of my caliber past here.
Don't let your guard down for a second!",1,(Unused)
0x13c088,"われわれ サナエバグループの
ニンゲンとしては
このさきに すすまれては
こまるんだよ
かえって もらえるかな?","As an employee of the
Sanaeba Group,
it would trouble me greatly
if you were to proceed
past this point.
I must ask you to leave.","As an employee of the Sanaeba Group,
it would trouble me greatly
if you were to proceed past this point.
I must ask you to leave.",1,
0x13c08a,"ワタシとしては いまやっている
ことに ギモンを 
カンジているんだがな...","Privately, I must say
I have my doubts
about this operation...","Privately, I must say
I have my doubts
about this operation...",1,(Unused)
0x13c08c,"ここ ペペリやまは 
サナエバグループの かんリかに
あるんだ
さぎょうの ジャマを するな","Mt. Peperi is under
the supervision
of the Sanaeba Group.
Don't get in the way.","Mt. Peperi is under
the supervision
of the Sanaeba Group.
Don't get in the way.",1,
0x13c08e,"ここ ペペリやまは 
サナエバグループの かんリかに
あるんだ
さぎょうの ジャマを するな","Mt. Peperi is under
the supervision
of the Sanaeba Group.
Don't get in the way.","Mt. Peperi is under
the supervision
of the Sanaeba Group.
Don't get in the way.",1,
0x13c090,"オマエの はなしは きいている
サナエバさまの ジャマを
してたそうだな
ジャマをするヤツは ワタシが
はいじょする","Oh, I heard about you.
You've been making trouble
for Mr. Sanaeba, haven't
you? I'm here to remove
troublemakers like you.","Oh, I heard about you. You've been making trouble for Mr. Sanaeba, haven't you? I'm here to remove troublemakers like you.",1,
0x13c092,"はなしに きいていた
いじょうの つよさだ","Your abnormal strength
lives up to the rumors...","Your abnormal strength
lives up to the rumors...",1,(Unused)
0x13c094,"こわくて このさきに
すすめないよー
サナエバさまに おこられるー","I can't go any further!
I'm scaaaaared!
Mr. Sanaeba is so going to
get mad at me...","I can't go any further!
I'm scaaaaared!
Mr. Sanaeba is so going to get mad at me...",1,
0x13c096,"せきぞうのところで まわってる
ヤツがこないから ここで
みはリかよ
まぁ オマエみたいな ヤツが
くるから いいんだけどな!","Ugh, I gotta stand guard
here while the other guys
patrol around the statues?
Well...
I guess that's alright when
punks like you show up!","Ugh, I gotta stand guard here while the other guys patrol around the statues?
Well...
I guess that's alright when punks like you show up!",1,
0x13c098,"せきぞうのところのヤツ
はやくこないかなぁ...","I wish the guys by the
statues would come back
already...",I wish the guys by the statues would come back already...,1,(Unused)
0x13c09a,"アクマデンジュウって いったい
なんなんだろうな?
まぁ オレには かんけいのない
ことか
いわれたことを やるだけさ","What in the world could a
""Devil Denjuu"" be?
I guess it's none of my
business.
I just do what I'm told.","What in the world could a ""Devil Denjuu"" be?
Well, I suppose it
doesn't concern me.
I just do what I'm told.",1,
0x13c09c,"このさきに みょうな
デンジュウがいて さきに
すすめないんだ!","There's a strange Denjuu
beyond here, so we can't
go any further.","There's a strange Denjuu beyond here, so we can't go any further.",1,
0x13c09e,"いいものみつけたから ここで
みはリを してるんだー
オマエには あげないぞ!","We're standing guard here
'cause we found something!
You can't have it!",We're standing guard here 'cause we found something! You can't have it!,1,
0x13c0a0,"これは オレたちのもんだー
あげたくないよー","It's ours! We don't wanna
give it to you!",It's ours! We don't wanna give it to you!,1,(Unused)
0x13c0a2,"いいものみつけたから ここで
みはリを してるんだー
これは オレたちのもんだ!
だれにも あげないぞ!","We're standing guard here
'cause we found something!
It belongs to us! We're not
letting anyone take it!",We're standing guard here 'cause we found something! It belongs to us! We're not letting anyone take it!,1,
0x13c0a4,"えー とられちゃうの?
ざんねんだなぁ","You're gonna take it?
That's a shame...","You're gonna take it?
That's a shame...",1,(Unused)
0x13c0a6,"オレは ここで みはリ
してるんだ
ひとリぼっちって さみしー!
テレファングして!","I'm standing guard here
all by myself.
I'm so lonely!
Please, telefang with me!","I'm standing guard here
all by myself.
I'm so lonely!
Please, telefang with me!",1,
0x13c0a8,"つぎに みはリを するときは
だれかといっしょにやらないと","Next time I stand guard
somewhere, I'm sticking
close by someone else.","Next time I stand guard somewhere, I'm sticking close by someone else.",1,(Unused)
0x13c0aa,"このやまって いがいに
いろんなものが おちてるんだ
こういう シゴトも けっこう
いいかも
ぜーんぶ オレのもんだ!","There's a surprising amount
of stuff scattered around
this mountain! Looking for it
ain't too bad a pastime.
It's all mine! Mwahaha!",There's a surprising amount of stuff scattered around this mountain! Looking for it ain't too bad a pastime. It's all mine! Mwahaha!,1,
0x13c0ac,"やっぱ ひとリじめは 
よくないな...","I guess hogging all the loot
is pretty mean, huh...","I guess hogging all the loot is pretty mean, huh...",1,(Unused)
0x13c0ae,"オマエも このさきヘ いくのか
ここの ドウクツは しかけが
おおいぞ
きをつけていけ!
で...キミはだれだっけ??","You're going ahead too?
Watch your step.
This place is riddled
with traps.
Wait a second...
Who are you again?","You're going ahead too? Watch your step.
This place is riddled
with traps.
Wait a second...
Who are you again?",1,
0x13c0b0,"ワレらが あるじの めざめを
ジャマしてもらっては こまるな
ここから でていってもらおう!","We simply cannot have
you interfering in
Master's plans. I shall
see to it that you leave.","We simply cannot have
you interfering in
Master's plans. I shall
see to it that you leave.",1,
0x13c0b2,"ふふふ あとすこしで あるじが
ふっかつする
このデンジュウカイに ふたたび
きょうふを もたらすのだ","Hohoho. It will not be long
before our master rises.
He will once more bring fear
and chaos upon this world!",Hohoho. It will not be long before our master rises. He will once more bring fear and chaos upon this world!,1,
0x13c0b4,"ワレらが あるじは そのむかし
デンジュウカイを きょうふに
おとしいれたのだ
そのきょうふを これから
さいげんしてやる","Long ago, our master
plunged the Denjuu World
into terror. That terror will
now make its grand return!","Long ago, our master plunged the Denjuu World into terror. That terror will now make its grand return!",1,
0x13c0b6,"かいだんの まえにいた
きょうだいのせいで そとに
でれないが それもあとすこしだ
もうすこしで あるじが
カクセイするぞ!
そうすれば あのきょうだいも
すぐに ハイジョできるのだ","The two brothers blocking
the stairs are preventing
us from leaving, but they will
not hinder us for long...
Soon, our master willl
awaken! And when he does,
no one – let alone those
pesky brothers –
shall stand in our way!","The two brothers blocking the stairs are preventing us from leaving, but they will not hinder us for long... Soon, our master willl awaken! And when he does, no one – let alone those pesky brothers –
shall stand in our way!",1,
0x13c0b8,"ワレらが あるじは 
シンデンジュウのヤツに
ふういんされていたんだ
あるじは ヤツをたおすために
カクセイちゅうなのだ
ジャマはするヤツは...","Our master was sealed away
by that ""Divine Denjuu"".
Master is now awakening,
so that he may exact
his revenge! As for meddlers
like you...","Our master was sealed away by that ""Divine Denjuu"". Master is now awakening,
so that he may exact
his revenge! As for meddlers like you...",1,
0x13c0ba,"どこのだれが ワレらがあるじの
ふういんを といてくれたか
しらないが カンシャせねばな
その おんがえしを いまから
してやろう!","I know not who lifted the
seal placed upon Master,
but such kindness
will not go unrequited.
Let me start repaying the
favor now!","I know not who lifted the seal placed upon Master, but such kindness
will not go unrequited.
Let me start repaying the favor now!",1,
0x13c0bc,"ここにある たからは
わがあるじのモノだ
だれも てをつけてはいかん!","The treasure here belongs
to our master! No one may
so much as touch it!",The treasure here belongs to our master! No one may so much as touch it!,1,
0x13c0be,"このみちを いったリきたリ
するのも あきたぞ
そろそろ そとにでて
あばれたいものだ
まずは てはじめに 
オマエからだ!","I'm tired of walking up and
down this same ol' path.
I want to go outside and
wreak havoc!
Hm... How about I
start with you?","I'm tired of walking up and down this same ol' path.
I want to go outside and wreak havoc!
Hm... How about I
start with you?",1,
0x13c0c0,"ここからは われらが
すむ リょういき
なんびとの しんにゅうも
ゆるさない!","Past here is our territory.
It's the place we call home.
Trespassers will not
be tolerated!","Past here is our territory. It's the place we call home.
Trespassers will not
be tolerated!",1,
0x13c0c2,"ひ..ひさびさに やまのそとに
でれるぞー
う..うでがなるー","Oh, we can f-finally get out
of this m-mountain again!
I'm rarin' to g-g-g-go!","Oh, we can f-finally get out of this m-mountain again! I'm rarin' to g-g-g-go!",1,
0x13c0c4,"ここからさきは われらの
リょういきだぞ
ニンゲンごときが 
はいってくるな!","Beyond here is our territory.
The likes of you humans
have no place here!",Beyond here is our territory. The likes of you humans have no place here!,1,
0x13c0c6,"オマエのきたみちは
あっているのかな?
まぁ そんなことも かんけい
なくなるんだけどな!","Are you sure that you
went the right way?
Ha, well, not that it
matters now anyway!","Are you sure that you
went the right way?
Ha, well, not that it
matters now anyway!",1,
0x13c0c8,"オマエのうんも ここで
つきるのさ
オマエが あるじにあうことは
ないからな!","Your streak of luck
ends here.
There is no future in which
you reach our master!","Your streak of luck
ends here.
There is no future in which you reach our master!",1,
0x13c0ca,"このやまに おいてあるものに
てをふれるヤツは ゆるさない!","There is no forgiveness
for those who lay their
grubby hands on the things
found in this mountain!","There is no forgiveness
for those who lay their
grubby hands on the things found in this mountain!",1,
0x13c0cc,"このやまに あるものは
すベて ワレらが あるじの
ものだ
てをつけるヤツは ゆるさん!","Everything within this moun-
tain belongs to Master.
Those who come to take it
will be struck down!",Everything within this moun-tain belongs to Master. Those who come to take it will be struck down! ,1,
0x13c0ce,"これいじょう さきに
すすめるとおもうなよ
あるじの かくせいの
ジャマはさせない","Don't think that you can go
any further than this.
I won't allow you to
interfere with
Master's awakening!","Don't think that you can go any further than this.
I won't allow you to interfere with
Master's awakening!",1,
